"org_id","org_name","service_type","org_email","org_descr_en","state_code","org_url","org_phone_no","org_address","operation_hour","org_en","tag"
"326","Klinik Kesihatan Cahaya Baru","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","1","https://www.instagram.com/explore/locations/143602726289075/klinik-kesihatan-cahaya-baru/","+607-261 2346","JKR 2116 Jalan Perak, Felda Cahaya Baru, 81750 Masai, Johor Bahru","Sunday-Thursday 08:00-17:00","Cahaya Baru Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"327","Klinik Kesihatan Masai","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","1","https://www.facebook.com/KKMasai/","+607-251 1882","Lot 2188, Jalan Pekeliling, 81750 Masai, Johor Bahru","Monday-Friday 08:00-17:00","Masai Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"328","Klinik Kesihatan Pasir Gudang","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","1","No URL","+607-251 0594","JKR 5376, Jalan Kejiranan 8/1, 81700 Pasir Gudang, Johor Bahru","Monday-Thursday 08:00-13:00 and 14:00-17:00; Friday 08:00-12:15 and 14:45-17:00","Pasir Gudang Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"329","Klinik Kesihatan Kahang Batu","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","1","No URL","+607-788 1229","Lot 96, Jalan Mersing Batu 22, 86700 Kahang, Kluang","Sunday-Wednesday 08:00-17:00; Thursday 08:00-15:30","Kahang Batu Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"330","Klinik Kesihatan Kahang Timur","Health & Wellbeing-Public Health Centre","klinik.kahangtimur@gmail.com","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","1","https://www.facebook.com/klinikkahangtimur/","+607-786 6633","PTD 14726, Jalan Merak, 86007 Kahang, Kluang","Monday-Friday 08:00-17:00","Kahang Timur Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"331","Klinik Kesihatan Layang-Layang","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","1","No URL","+607-752 7233","PTD 3578, Jalan Pejabat Pos, 81850 Layang-layang, 81850 Kluang, Kluang","Monday-Friday 08:00-17:00","Layang-Layang Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"332","Klinik Kesihatan Mengkibol","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","1","No URL","+607-776 5343","Lot 18993, Jln Mengkibol, 86000 Kluang, Kluang","Sunday-Wednesday 07:30-17:30; Thursday 07:30-16:00","Mengkibol Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"333","Klinik Kesihatan Paloh","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","1","No URL","+607-781 1059","Lot 120, Jalan Klinik, 86600 Paloh, Kluang","No information available, contact for more details","Paloh Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"334","Klinik Kesihatan Renggam","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","1","No URL","+607-753 5255","PTD 2495, Jalan Simpang Renggam, 86300 Renggam, Kluang","Sunday-Thursday 08:00-17:00","Renggam Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"335","Klinik Kesihatan Simpang Renggam","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","1","https://www.instagram.com/explore/locations/297638557350916/klinik-kesihatan-simpang-renggam/","+607-755 4143","Lot 1794, Jln Rambutan, 86200 Simpang Renggam, Kluang","Monday-Thursday 08:00-17:00; Friday 08:00-15:30","Simpang Renggam Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"336","Klinik Kesihatan Ulu Belitong","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","1","No URL","+607-786 3333","Jalan Cemara, 86007 Simpang Renggam, Kluang","Monday-Thursday 08:00-13:00 and 14:00-17:00; Friday 08:00-12:00 and 15:00-17:00","Ulu Belitong Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"337","Klinik Kesihatan Sedili Besar","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","1","https://www.instagram.com/explore/locations/499135790116249/klinik-kesihatan-sedili-besar/","+607-889 9870","Lot 218, Jalan Hj Md Lazim, 81900 Kambu, Kota Tinggi","Sunday-Thursday 08:00-17:00","Sedili Besar Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"338","Klinik Kesihatan Tanjong Sedili","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","1","No URL","+607-891 8370","Felda Sening, 81900 Kambu, Kota Tinggi","Sunday-Wednesday 08:00-17:00; Thursday 08:00-15:30","Tanjong Sedili Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"339","Klinik Kesihatan Air Tawar","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","1","https://www.instagram.com/explore/locations/142690026427942/klinik-kesihatan-air-tawar-2/","+607-893 2207","Lot 1046, Jalan Pasar, Sg Rengit, 81900 Kota Tinggi, Kota Tinggi","Monday-Friday 08:00-17:00","Air Tawar Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"340","Klinik Kesihatan Bandar Tenggara","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","1","No URL","+607-896 6178","PTB 496, Jln Tun Abd Majid, 81900 Panti, Kota Tinggi","Monday-Thursday 08:00-13:00 and 14:00-17:00; Friday 08:00-12:15 and 14:45-17:00","Bandar Tenggara Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"341","Klinik Kesihatan Air Tawar 5 (Felda)","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","1","No URL","+607-895 2872","Felda Air Tawar 5, 81900 Tanjung Surat, Kota Tinggi","Sunday-Wednesday 08:00-17:00; Thursday 08:00-15:30","Air Tawar 5 (Felda) Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"342","Klinik Kesihatan Bandar Mas","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","1","No URL","+607-823 6155","Lot 4106, Jalan Tun Habab, 81900 Tanjung Surat, Kota Tinggi","Monday-Friday 08:00-17:00","Bandar Mas Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"343","Klinik Kesihatan Bandar Penawar","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","1","No URL","+607-822 1064","Lot 758, Jalan Ar-Raudah, 81900 Tanjung Surat, Kota Tinggi","Sunday-Wednesday 08:00-17:00; Thursday 08:00-15:30","Bandar Penawar Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"344","Klinik Kesihatan Pengerang","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","1","No URL","+607-825 2455","Felda Lok Heng, 81900 Tanjung Surat, Kota Tinggi","No information available, contact for more details","Pengerang Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
